index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
27218,405-9924020-5381951,04-14-22,Shipped,Amazon,Amazon.in,Expedited,JNE3633,JNE3633-KR-XL,kurta,XL,B094FMXDFB,Shipped,1,INR,459.0,MUZAFFARPUR,BIHAR,842001.0,IN,,False,,
46820,171-8678391-8683545,04-02-22,Shipped,Amazon,Amazon.in,Expedited,SET363,SET363-KR-NP-XXXL,Set,3XL,B09TH37FXC,Shipped,1,INR,1354.0,Mumbai,MAHARASHTRA,400058.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
74773,405-6382520-0168308,05-10-22,Cancelled,Merchant,Amazon.in,Standard,JNE3798,JNE3798-KR-A-M,Western Dress,M,B09TH54761,,0,INR,734.29,METTUPALAYAM COIMBATORE DISTRICT,TAMIL NADU,641301.0,IN,,False,Easy Ship,False
19024,406-5869516-0698715,04-19-22,Cancelled,Merchant,Amazon.in,Standard,JNE3787,JNE3787-KR-S,kurta,S,B09RKBXM5B,,0,,,MUMBAI,MAHARASHTRA,400066.0,IN,,False,Easy Ship,
92101,406-6258108-0077114,06-28-22,Pending - Waiting for Pick Up,Merchant,Amazon.in,Standard,NW029,NW029-ST-SR-XXXL,Set,3XL,B0922V149M,Unshipped,1,INR,455.0,DIMAPUR,NAGALAND,797112.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-5SHH3G55USK5C,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-5QNBXTEQWGXOW,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-DP5M6CP4XT7YY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False
110062,405-1649708-6843551,06-13-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3689,JNE3689-TU-L,Top,L,B094FJ2VY6,Cancelled,0,,,SHILLONG,MEGHALAYA,793001.0,IN,,False,,False
5579,408-6986655-9952358,04-27-22,Shipped,Amazon,Amazon.in,Expedited,JNE3818,JNE3818-KR-XL,kurta,XL,B09LTZSNG1,Shipped,1,INR,499.0,JAMNAGAR,Gujarat,361002.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
64287,408-9803050-5767559,05-19-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0395,J0395-DR-XXXL,Western Dress,3XL,B09SDXXP6N,Shipped,1,INR,859.0,NEW DELHI,DELHI,110070.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-L2DLP5YGE5766,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-BAO77QKKMJQIM,Amazon PLCC Free-Financing Universal Merchant AAT-4ZN7U6MMDFGWM,Amazon PLCC Free-Financing Universal Merchant AAT-PAWHL2EB33U42,Amazon PLCC Free-Financing Universal Merchant AAT-7WX4JYESZISLU,Amazon PLCC Free-Financing Universal Merchant AAT-CIX56SGGAWUYW,Amazon PLCC Free-Financing Universal Merchant AAT-DMQVBJASKTAHS,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False
96668,171-7201440-5445144,06-24-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXL,Set,XXL,B0894XKVH3,Shipped,1,INR,664.0,NEW DELHI,DELHI,110065.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
126210,405-7693788-9194725,06-02-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XS,Set,XS,B0894WW15B,Shipped,1,INR,664.0,AHMEDABAD,Gujarat,380007.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
95354,406-6995267-7398717,06-26-22,Shipped,Amazon,Amazon.in,Expedited,J0385,J0385-KR-L,kurta,L,B09YYV1LF9,Shipped,1,INR,888.0,SHIMLA,HIMACHAL PRADESH,171001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
5464,402-0644838-8004310,04-27-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-S,Set,S,B08XQ98B2Q,Shipped,1,INR,788.0,HYDERABAD,TELANGANA,500043.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
32262,171-0578531-2293912,04-11-22,Shipped,Amazon,Amazon.in,Expedited,NW030,NW030-TP-PJ-XXXL,Set,3XL,B09G2RJSGG,Shipped,1,INR,582.0,MUMBAI,MAHARASHTRA,400095.0,IN,,False,,
12229,405-5438276-5641155,04-23-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET182,SET182-KR-DH-XL,Set,XL,B085HSHQPF,Shipped,1,INR,657.0,NAUGACHHIA,BIHAR,853204.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
43594,171-3051743-3853106,04-04-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3739,JNE3739-KR-XL,kurta,XL,B099FD3RH8,Shipped,1,INR,453.0,Chengalpattu,TAMIL NADU,603003.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,
82842,406-6415400-0962716,05-05-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-L,Set,L,B08XNDL1DL,Shipped,1,INR,1111.0,KOLKATA,WEST BENGAL,700032.0,IN,,False,,False
16069,408-4829133-7393966,04-21-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-XL,Western Dress,XL,B099NQJZPQ,Shipped,1,INR,744.0,VARANASI,UTTAR PRADESH,221002.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-6PE7LSBGRLMV2,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,
49100,171-2320443-6127563,05-31-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-A-L,Western Dress,L,B09TH43NW5,Shipped,1,INR,771.0,ALAPPUZHA,KERALA,688013.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-CAK4QZ7KEFRQU,Amazon PLCC Free-Financing Universal Merchant AAT-YZJ5BRTPINRLK,Amazon PLCC Free-Financing Universal Merchant AAT-SNWJTEAZA2JRI,Amazon PLCC Free-Financing Universal Merchant AAT-BBJ6FVTP3QKBO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False
43747,403-6656866-5037961,04-04-22,Shipped,Amazon,Amazon.in,Expedited,J0112,J0112-TP-XL,Top,XL,B08TZZD456,Shipped,1,INR,354.0,GUWAHATI,ASSAM,781036.0,IN,,False,,
116959,408-8511413-9046767,06-09-22,Shipped,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-XXL,kurta,XXL,B07H7DZXJ5,Shipped,1,INR,518.0,CHIRALA,ANDHRA PRADESH,523156.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
48274,171-0505493-5621108,04-01-22,Cancelled,Merchant,Amazon.in,Standard,SET366,SET366-KR-NP-M,Set,M,B09QJLMRWQ,,0,INR,1008.93,New Delhi,DELHI,110018.0,IN,,False,Easy Ship,
44625,171-2052724-0029906,04-03-22,Shipped,Amazon,Amazon.in,Expedited,JNE3689,JNE3689-TU-XL,Top,XL,B094FJZ7MZ,Shipped,1,INR,499.0,BENGALURU,KARNATAKA,560023.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
91158,405-9653690-7942704,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET375,SET375-KR-NP-L,Set,L,B09RKFD39V,Shipped,1,INR,696.0,SHIMLA,HIMACHAL PRADESH,171009.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
78737,171-7806776-1307544,05-07-22,Shipped,Amazon,Amazon.in,Expedited,SET359,SET359-KR-NP-L,Set,L,B09RKFJ94S,Shipped,1,INR,872.0,DINDIGUL,TAMIL NADU,624601.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
14771,171-0167240-8300353,04-21-22,Shipped,Amazon,Amazon.in,Expedited,MEN5021,MEN5021-KR-XL,kurta,XL,B08YYVLZVH,Shipped,1,INR,533.0,Rawatbhata,RAJASTHAN,323307.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
108551,408-0604959-5322752,06-14-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3869,JNE3869-DR-S,Western Dress,S,B09RK67Y51,Shipped,1,INR,721.0,HYDERABAD,TELANGANA,500050.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ILWGDKTQOJRNA,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False
90333,408-3799699-0625958,05-01-22,Shipped,Amazon,Amazon.in,Expedited,SET356,SET356-KR-NP-XL,Set,XL,B09QJ362XS,Shipped,1,INR,1099.0,JAMMU,JAMMU & KASHMIR,180001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
93441,402-6142190-9351541,06-27-22,Shipped,Amazon,Amazon.in,Expedited,J0344,J0344-TP-XS,Top,XS,B0986XVY18,Shipped,1,INR,758.0,BENGALURU,KARNATAKA,560087.0,IN,,False,,False
104173,407-2151336-8409123,06-18-22,Shipped,Amazon,Amazon.in,Expedited,MEN5008,MEN5008-KR-L,kurta,L,B08YYZFQZS,Shipped,1,INR,688.0,PUNE,MAHARASHTRA,411041.0,IN,,False,,False
58154,171-1465215-7148307,05-24-22,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,Shipped,1,INR,641.0,Mangalore,KARNATAKA,575001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
123983,403-2701033-4241913,06-04-22,Shipped,Amazon,Amazon.in,Expedited,SET339,SET339-KR-NP-S,Set,S,B09RT1WSR9,Shipped,1,INR,736.0,BENGALURU,KARNATAKA,560102.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
3161,402-0538923-6372339,04-28-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3546,JNE3546-KR-XXL,kurta,XXL,B08HK4X96H,Shipped,1,INR,487.0,HYDERABAD,TELANGANA,500015.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-23LLL7GZCLBVW,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,
62183,171-8666646-0821921,05-21-22,Shipped,Amazon,Amazon.in,Expedited,J0386,J0386-KR-XL,kurta,XL,B09YYL9FK7,Shipped,1,INR,967.0,BAGRU,RAJASTHAN,303007.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
27327,403-5757238-7247555,04-14-22,Shipped,Amazon,Amazon.in,Expedited,JNE3613,JNE3613-KR-M,kurta,M,B08XW3RW7P,Shipped,1,INR,399.0,GUNTUR,ANDHRA PRADESH,522001.0,IN,,False,,
95960,406-0417117-4492350,06-25-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,JNE3706,JNE3706-DR-XXXL,Western Dress,3XL,B098324ZKR,Shipped,1,INR,443.0,NAVI MUMBAI,MAHARASHTRA,410206.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-NXLSQ2GWN3LQK,Amazon PLCC Free-Financing Universal Merchant AAT-UFMRPWCRGE2ZM,Amazon PLCC Free-Financing Universal Merchant AAT-SF4YGC5K3O574,Amazon PLCC Free-Financing Universal Merchant AAT-SUBB5QVZKACYG,Amazon PLCC Free-Financing Universal Merchant AAT-CF5ZF57364I7G,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False
57222,404-4733413-8391521,05-25-22,Shipped,Amazon,Amazon.in,Expedited,JNE3856,JNE3856-KR-XL,kurta,XL,B09QJ5CST2,Shipped,1,INR,666.0,BEAWAR,RAJASTHAN,305901.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
66632,171-3383148-1818749,05-17-22,Shipped,Amazon,Amazon.in,Expedited,J0339,J0339-DR-XXL,Western Dress,XXL,B0982ZRDSY,Shipped,1,INR,825.0,HYDERABAD,TELANGANA,500060.0,IN,,False,,False
50380,408-8575011-0578751,05-30-22,Cancelled,Merchant,Amazon.in,Standard,SET388,SET388-KR-NP-XXXL,Set,3XL,B09QJMF9YB,,0,,,Panchkula,HARYANA,134109.0,IN,,False,Easy Ship,False
24038,402-0766463-5759553,04-16-22,Shipped,Amazon,Amazon.in,Expedited,SET182,SET182-KR-DH-M,Set,M,B085NYG5CR,Shipped,1,INR,657.0,HYDERABAD,TELANGANA,500027.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
